UNIPROT ID,Protein Name,Docking Rank,Docking Affinity,Gene Rank,Gene P-Value Significance,Fold Change
Q8C1Z8,,1861,37.45,0.535888004,1,1.150763644
Q8C1Z8,,6453,28.09,0.535888004,0.535888004,0.928392154
Q8C1Z8,,6453,28.09,0.535888004,1,1.150763644
Q8CE96,,408,43.68,0.882554041,0.882554041,1.019389792
Q8CE96,,2001,37.18,0.882554041,0.882554041,1.019389792
Q8CE96,,3812,33.7,0.882554041,0.882554041,1.019389792
Q9DAT5,,3174,34.88,0.656348212,0.80194806,0.984240675
Q9DAT5,,3174,34.88,0.656348212,0.656348212,0.956678043
Q8CFU8,P53,3959,33.49,0.686083544,0.686083544,0.969483207
Q8CFU8,P53,3959,33.49,0.686083544,0.906446668,0.992527916
P70399,P53,603,42.21,0.686083544,0.686083544,0.969483207
P70399,P53,603,42.21,0.686083544,0.952449773,1.003505733
P70399,P53,1710,37.8,0.686083544,0.686083544,0.969483207
P70399,P53,1710,37.8,0.686083544,0.952449773,1.003505733
P70399,P53,4151,33.12,0.686083544,0.686083544,0.969483207
P70399,P53,4151,33.12,0.686083544,0.952449773,1.003505733
P70399,P53,4574,32.35,0.686083544,0.686083544,0.969483207
P70399,P53,4574,32.35,0.686083544,0.952449773,1.003505733
P70399,P53,4639,32.23,0.686083544,0.686083544,0.969483207
P70399,P53,4639,32.23,0.686083544,0.952449773,1.003505733
P70399,P53,4834,31.88,0.686083544,0.686083544,0.969483207
P70399,P53,4834,31.88,0.686083544,0.952449773,1.003505733
P70399,P53,5705,30.1,0.686083544,0.686083544,0.969483207
P70399,P53,5705,30.1,0.686083544,0.952449773,1.003505733
P70399,P53,6636,27.28,0.686083544,0.686083544,0.969483207
P70399,P53,6636,27.28,0.686083544,0.952449773,1.003505733
Q8CG79,P53,3703,33.89,0.686083544,0.686083544,0.969483207
Q8CG79,P53,3703,33.89,0.686083544,0.417313654,1.067538759
P02340,P53,2672,35.78,0.686083544,0.686083544,0.969483207
Q5F267,P53,6856,26.2,0.686083544,0.686083544,0.969483207
Q5F267,P53,6856,26.2,0.686083544,0.382453066,1.141346103
P70399,,603,42.21,0.952449773,0.686083544,0.969483207
P70399,,603,42.21,0.952449773,0.952449773,1.003505733
P70399,,1710,37.8,0.952449773,0.686083544,0.969483207
P70399,,1710,37.8,0.952449773,0.952449773,1.003505733
P70399,,4151,33.12,0.952449773,0.686083544,0.969483207
P70399,,4151,33.12,0.952449773,0.952449773,1.003505733
P70399,,4574,32.35,0.952449773,0.686083544,0.969483207
P70399,,4574,32.35,0.952449773,0.952449773,1.003505733
P70399,,4639,32.23,0.952449773,0.686083544,0.969483207
P70399,,4639,32.23,0.952449773,0.952449773,1.003505733
P70399,,4834,31.88,0.952449773,0.686083544,0.969483207
P70399,,4834,31.88,0.952449773,0.952449773,1.003505733
P70399,,5705,30.1,0.952449773,0.686083544,0.969483207
P70399,,5705,30.1,0.952449773,0.952449773,1.003505733
P70399,,6636,27.28,0.952449773,0.686083544,0.969483207
P70399,,6636,27.28,0.952449773,0.952449773,1.003505733
Q8CG79,,3703,33.89,0.417313654,0.686083544,0.969483207
Q8CG79,,3703,33.89,0.417313654,0.417313654,1.067538759
Q5F267,,6856,26.2,0.382453066,0.686083544,0.969483207
Q5F267,,6856,26.2,0.382453066,0.382453066,1.141346103
Q8CFU8,,3959,33.49,0.906446668,0.686083544,0.969483207
Q8CFU8,,3959,33.49,0.906446668,0.906446668,0.992527916
O88898,P53,894,40.43,0.740857186,0.740857186,1.116524645
O88898,P53,1133,39.52,0.740857186,0.740857186,1.116524645
O88898,P53,1946,37.29,0.740857186,0.740857186,1.116524645
O88898,P53,2542,36.02,0.740857186,0.740857186,1.116524645
O88898,P53,4564,32.37,0.740857186,0.740857186,1.116524645
Q9JJP2,P53,417,43.61,0.10791132,0.10791132,1.323341391
Q9JJP2,P53,584,42.33,0.10791132,0.10791132,1.323341391
Q9JJP2,P53,612,42.15,0.10791132,0.10791132,1.323341391
Q9R244,,1826,37.57,,,
Q9R244,,2726,35.69,,,
Q9R244,,3079,35.05,,,
Q9R244,,4753,32.03,,,
Q9R244,,5463,30.61,,,
Q3UHV4,,4833,31.88,0.506462954,0.506462954,1.076026269
Q3UHV4,,4833,31.88,0.506462954,0.334742769,0.340658274
Q3UHV4,,4833,31.88,0.334742769,0.506462954,1.076026269
Q3UHV4,,4833,31.88,0.334742769,0.334742769,0.340658274
Q9CQ14,,4111,33.19,0.572327462,0.572327462,0
Q80YV3,,313,44.46,0.468613088,0.468613088,1.056546892
P62500,TSC22,1378,38.72,0.63068609,0.273975431,0.87007222
P62500,TSC22,1378,38.72,0.63068609,0.63068609,1.033903202
P62500,TSC22,2630,35.86,0.63068609,0.273975431,0.87007222
P62500,TSC22,2630,35.86,0.63068609,0.63068609,1.033903202
P62500,TSC22,2958,35.26,0.63068609,0.273975431,0.87007222
P62500,TSC22,2958,35.26,0.63068609,0.63068609,1.033903202
P62500,TSC22,3250,34.75,0.63068609,0.273975431,0.87007222
P62500,TSC22,3250,34.75,0.63068609,0.63068609,1.033903202
P62500,TSC22,3330,34.57,0.63068609,0.273975431,0.87007222
P62500,TSC22,3330,34.57,0.63068609,0.63068609,1.033903202
P62500,TSC22,5784,29.89,0.63068609,0.273975431,0.87007222
P62500,TSC22,5784,29.89,0.63068609,0.63068609,1.033903202
E9Q7M2,TSC22,5139,31.29,0.059290306,0.059290306,1.165629801
Q9Z2S7,TSC22,4410,32.67,0.145401147,0.145401147,1.163588522
Q9Z2S7,TSC22,4699,32.13,0.145401147,0.145401147,1.163588522
Q9EQN3,,4612,32.29,0.822214329,0.822214329,1.017672433
Q8R3W5,,4488,32.51,1,1,1.000923428
Q8BMZ5,,4313,32.83,0.391011526,0.391011526,0.928616114
Q9JJL0,,3248,34.75,,,
O54887,,6997,25.37,0.636557238,0.636557238,1.167531489
O54887,,7419,14.98,0.636557238,0.636557238,1.167531489
Q9QZE7,,3074,35.07,0.911967217,0.911967217,0.988573651
Q8VD63,,5399,30.73,0.590698403,0.590698403,1.037221635
Q8VD63,,6151,28.91,0.590698403,0.590698403,1.037221635
Q69ZB3,,5353,30.83,0.408987976,0.408987976,1.067893232
Q69ZB3,,6994,25.39,0.408987976,0.408987976,1.067893232
Q5SWD9,,18,52.3,0.962817131,0.962817131,1.011828047
Q5SWD9,,1191,39.33,0.962817131,0.962817131,1.011828047
Q5SWD9,,1448,38.54,0.962817131,0.962817131,1.011828047
Q61241,,6815,26.45,0.870883667,0.870883667,1.198484034
Q61241,,6815,26.45,0.870883667,1,1.150763644
Q8C1R0,,1006,39.95,,,
P70675,,1839,37.52,0.660470235,0.660470235,0.671508009
P70675,,2693,35.74,0.660470235,0.660470235,0.671508009
Q91Z38,,3139,34.94,0.87385798,0.87385798,1.015462959
Q9CSP9,,1924,37.33,0.725251582,0.725251582,1.028291594
Q9CSP9,,4007,33.39,0.725251582,0.725251582,1.028291594
Q8BYG0,,4995,31.55,1,1,0.917656975
Q8BYG0,,5334,30.87,1,1,0.917656975
Q9D6K7,,1948,37.28,0.96296763,0.96296763,0.993180111
Q9D6K7,,2413,36.26,0.96296763,0.96296763,0.993180111
P50220,MYB,711,41.54,0.754661635,0.819910359,0.928161015
P50220,MYB,711,41.54,0.754661635,0.754661635,1.036170448
Q91V51,,6181,28.83,0.989143375,0.989143375,0.99880068
A4Q9F3,,5229,31.11,0.131218587,0.131218587,2.342472486
A4Q9F4,,2357,36.41,0.133990492,0.133990492,1.130710325
A4Q9F1,,968,40.09,0.336179113,0.336179113,0.87121403
A4Q9F1,,2798,35.55,0.336179113,0.336179113,0.87121403
A2APC3,,2198,36.72,0.212848949,0.212848949,0.760400758
A2APC3,,4486,32.52,0.212848949,0.212848949,0.760400758
A2APC3,,5039,31.46,0.212848949,0.212848949,0.760400758
A2ASS6,,5195,31.19,0.29787984,0.29787984,0.640543787
Q9D3D0,,4552,32.39,0.987595994,0.987595994,1.003078911
P68369,,375,43.9,0.40230663,0.40230663,0.929931181
P68369,,375,43.9,0.40230663,1,1.150763644
P05213,,1935,37.31,0.333726543,0.333726543,0.926643425
A2AQ07,,6755,26.75,0.773886329,0.773886329,Inf
Q7TMM9,,5642,30.25,0.913898945,0.913898945,1.00658755
Q7TMM9,,5642,30.25,0.913898945,1,1.150763644
Q9CWF2,,3438,34.37,0.751550036,0.751550036,0.959234739
Q9ERD7,,6486,27.97,0.703808258,0.703808258,0.955072091
P99024,,5787,29.88,0.425939559,0.425939559,0.937316819
Q921G8,,3165,34.89,0.808116776,0.808116776,1.020756008
Q9D4F8,,1750,37.71,0.999298638,0.999298638,0.9997054
Q9Z273,Tub,3895,33.59,0.538104396,0.538104396,1.828164234
Q8R3F9,,195,45.78,0.626275286,0.626275286,1.045288047
Q8R3F9,,366,44.02,0.626275286,0.626275286,1.045288047
Q8R3F9,,1419,38.61,0.626275286,0.626275286,1.045288047
Q8R3F9,,1851,37.48,0.626275286,0.626275286,1.045288047
Q8R3F9,,2376,36.35,0.626275286,0.626275286,1.045288047
Q8R3F9,,2983,35.22,0.626275286,0.626275286,1.045288047
Q8R3F9,,3272,34.69,0.626275286,0.626275286,1.045288047
Q8R3F9,,4964,31.62,0.626275286,0.626275286,1.045288047
P26687,bHLH,5923,29.56,0.740199024,0.740199024,1.122597634
Q9D030,bHLH,5770,29.92,0.544569975,0.544569975,1.244150421
Q6PAM1,,4010,33.39,0.608764522,0.608764522,0.960236627
Q8VBT1,,2681,35.76,0.716836988,0.716836988,0.902047063
Q8BHN1,,3561,34.14,0.707209376,0.707209376,1.035072954
Q8BJM7,,3518,34.23,0.444813145,0.444813145,0.931351618
Q8BJM7,,7401,16.86,0.444813145,0.444813145,0.931351618
Q9D883,,156,46.33,0.626681005,0.626681005,0.961937837
Q62377,,5343,30.85,0.626681005,0.626681005,0.961937837
Q62377,,5343,30.85,0.626681005,0.47514052,1.062736553
Q8BGJ9,,1784,37.64,0.626681005,0.626681005,0.961937837
Q8BGJ9,,1784,37.64,0.626681005,0.603182153,0.952598689
Q8BGJ9,,1784,37.64,0.603182153,0.626681005,0.961937837
Q8BGJ9,,1784,37.64,0.603182153,0.603182153,0.952598689
Q8CGB3,,2161,36.8,0.406815338,0.406815338,0.920515025
Q8CGB3,,2524,36.05,0.406815338,0.406815338,0.920515025
Q8CGB3,,3810,33.72,0.406815338,0.406815338,0.920515025
Q8CGB3,,5492,30.55,0.406815338,0.406815338,0.920515025
Q9Z1F9,,675,41.75,0.726362404,0.726362404,1.028239924
Q9Z1F9,,4772,32.01,0.726362404,0.726362404,1.028239924
Q9Z1F9,,4936,31.69,0.726362404,0.726362404,1.028239924
Q91VX2,,4605,32.3,0.907837053,0.572567021,0.930049323
Q91VX2,,4605,32.3,0.907837053,0.907837053,1.010836558
Q6ZWZ2,,7088,24.64,0.592688994,0.696649625,0.970680169
Q6ZWZ2,,7088,24.64,0.592688994,0.592688994,1.134342914
Q6ZWZ2,,7088,24.64,0.592688994,0.468836756,0.945040729
P61082,,5553,30.43,0.592688994,0.592688994,1.134342914
P61082,,5553,30.43,0.592688994,0.69898277,1.029741536
P52482,,679,41.73,0.41540734,0.41540734,1.066723452
Q9CY34,,6178,28.84,0.791127058,0.791127058,1.022693146
P62257,,4043,33.34,0.5039596,0.5039596,1.052049771
P61082,,5553,30.43,0.69898277,0.592688994,1.134342914
P61082,,5553,30.43,0.69898277,0.69898277,1.029741536
Q7TSS2,,3654,33.98,0.713165939,0.713165939,1.027706403
Q7TSS2,,4990,31.56,0.713165939,0.713165939,1.027706403
Q6ZWZ2,,7088,24.64,0.468836756,0.696649625,0.970680169
Q6ZWZ2,,7088,24.64,0.468836756,0.592688994,1.134342914
Q6ZWZ2,,7088,24.64,0.468836756,0.468836756,0.945040729
Q9CQ37,,2474,36.15,0.82632221,0.886802373,0.7718373
Q9CQ37,,2474,36.15,0.82632221,0.82632221,1.085285426
Q3UE37,,5454,30.63,0.846144955,0.846144955,0.985602393
Q925F4,,5842,29.72,0.540124677,0.540124677,1.061803043
Q925F4,,6210,28.76,0.540124677,0.540124677,1.061803043
Q3USZ2,HMG,496,42.92,1,1,Inf
Q3USZ2,HMG,3577,34.11,1,1,Inf
P52623,,2737,35.67,0.81816378,0.81816378,0.980952631
P52623,,3031,35.15,0.81816378,0.81816378,0.980952631
Q14BU0,,1572,38.19,0.75862004,0.75862004,1.131686963
Q9QZQ3,,3662,33.97,0.526582941,0.526582941,0.576850033
Q9QZQ3,,3662,33.97,0.526582941,0.262209253,0.611775282
Q9QZQ3,,3662,33.97,0.526582941,0.9962281,0
Q9QZQ3,,3662,33.97,0.262209253,0.526582941,0.576850033
Q9QZQ3,,3662,33.97,0.262209253,0.262209253,0.611775282
Q9QZQ3,,3662,33.97,0.262209253,0.9962281,0
O70405,,1338,38.84,0.781957184,0.781957184,1.02175469
Q9QY01,,1198,39.31,0.517470089,0.517470089,1.049248882
Q3V129,,4063,33.3,0.370100422,0.370100422,0.897032519
Q5DID3,,895,40.42,0.702554803,0.702554803,1.108372013
Q5DID3,,5821,29.79,0.702554803,0.702554803,1.108372013
Q99KD5,,7135,24.09,0.941345864,0.276831996,1.0864714
Q99KD5,,7135,24.09,0.941345864,0.941345864,1.010217128
Q99KD5,,7135,24.09,0.941345864,1,1.150763644
Q8VCW4,,3075,35.06,0.356803466,0.356803466,0.916703266
Q8VCW4,,3709,33.88,0.356803466,0.356803466,0.916703266
Q8VCW4,,4662,32.19,0.356803466,0.356803466,0.916703266
O08934,Homeobox,339,44.25,0.802727953,0.802727953,0.929686591
O08934,Homeobox,2297,36.54,0.802727953,0.802727953,0.929686591
Q8BL48,,4080,33.26,0.877032591,0.611633793,0.842356317
Q8BL48,,4080,33.26,0.877032591,0.877032591,1.017677991
Q8BL48,,4693,32.13,0.877032591,0.611633793,0.842356317
Q8BL48,,4693,32.13,0.877032591,0.877032591,1.017677991
Q5FWH2,,1476,38.47,0.361638616,0.361638616,1.082129654
Q5FWH2,,4286,32.88,0.361638616,0.361638616,1.082129654
A2AT37,,1074,39.73,0.800466894,0.800466894,1.020041486
A2AT37,,1346,38.82,0.800466894,0.800466894,1.020041486
A2AT37,,2151,36.82,0.800466894,0.800466894,1.020041486
A2AT37,,3907,33.56,0.800466894,0.800466894,1.020041486
A2AT37,,6974,25.49,0.800466894,0.800466894,1.020041486
Q3ULJ3,,1339,38.84,0.697409757,0.697409757,1.033785487
Q3ULJ3,,1339,38.84,0.697409757,1,1.150763644
P99028,,6401,28.25,0.593945257,0.593945257,0.955754424
Q3TLD5,,6606,27.41,0.938360533,0.938360533,1.007626592
Q91W78,,5333,30.87,0.937114023,0.937114023,1.014471099
Q61069,bHLH,1087,39.69,0.649997034,0.649997034,1.038116985
Q64705,bHLH,82,47.87,0.984370647,0.984370647,1.001525213
B2RUQ2,bHLH,2662,35.8,0.394607304,0.394607304,1.065115979
Q8R370,,469,43.09,0.593254419,0.593254419,0.915463913
Q8R370,,726,41.44,0.593254419,0.593254419,0.915463913
Q8R370,,1909,37.36,0.593254419,0.593254419,0.915463913
Q8BJQ2,,2864,35.42,0.819360015,0.819360015,1.019813737
P52479,,4451,32.6,0.960285307,0.960285307,1.004195888
P52479,,4805,31.95,0.960285307,0.960285307,1.004195888
Q99LG0,,5184,31.2,0.458993006,0.458993006,0.938283261
Q61068,,4969,31.61,0.776461099,0.776461099,Inf
E9Q9U0,,2193,36.73,,,
E9Q9U0,,2193,36.73,,1,1.150763644
E9Q9U0,,5919,29.57,,,
E9Q9U0,,5919,29.57,,1,1.150763644
G5E8G2,,2882,35.38,0.776461099,0.776461099,Inf
G5E8G2,,2882,35.38,0.776461099,1,1.150763644
Q7M764,,6000,29.32,,,
Q3UJD6,,2620,35.89,0.6665419,0.6665419,1.03359171
Q3UJD6,,5877,29.65,0.6665419,0.6665419,1.03359171
O88623,,130,46.88,0.953412776,0.953412776,0.993009977
O88623,,621,42.1,0.953412776,0.953412776,0.993009977
O88623,,3219,34.79,0.953412776,0.953412776,0.993009977
O88623,,3847,33.65,0.953412776,0.953412776,0.993009977
O88623,,4134,33.15,0.953412776,0.953412776,0.993009977
O88623,,6051,29.18,0.953412776,0.953412776,0.993009977
Q9ES63,,5570,30.4,0.748064149,0.748064149,0.966070674
E9Q6Y8,,5197,31.19,0.241862023,0.241862023,1.093394669
E9Q6Y8,,6836,26.32,0.241862023,0.241862023,1.093394669
B1AQJ2,,6726,26.94,0.888933116,0.888933116,1.026846902
Q3TIX9,,3426,34.39,0.779089116,0.779089116,1.026103319
Q80XC3,,1752,37.7,0.682951265,0.682951265,1.033962555
P70398,,241,45.13,0.392578567,0.392578567,1.066530536
P70398,,3790,33.75,0.392578567,0.392578567,1.066530536
Q3ULM6,,297,44.61,0.790763262,0.790763262,1.026794816
Q3ULM6,,387,43.84,0.790763262,0.790763262,1.026794816
Q8BUB6,,6162,28.9,0.464995579,0.464995579,1.101894176
Q8C7V3,,7268,22.17,0.79394978,0.79394978,1.024627926
Q9JI13,,463,43.13,0.817566576,0.817566576,1.020222734
Q9JI13,,2481,36.14,0.817566576,0.817566576,1.020222734
E9Q6R7,,2706,35.72,0.565297978,0.565297978,1.044080272
E9Q6R7,,3319,34.6,0.565297978,0.565297978,1.044080272
Q9QZQ3,,3662,33.97,0.9962281,0.526582941,0.576850033
Q9QZQ3,,3662,33.97,0.9962281,0.262209253,0.611775282
Q9QZQ3,,3662,33.97,0.9962281,0.9962281,0
P79457,,3868,33.62,0.77332154,0.77332154,0.975188241
Q8K245,,1456,38.51,0.252761363,0.252761363,1.099921837
Q80WQ2,,266,44.85,0.120764326,0.120764326,0.878057319
Q80WQ2,,274,44.78,0.120764326,0.120764326,0.878057319
Q80WQ2,,2635,35.85,0.120764326,0.120764326,0.878057319
Q80WQ2,,5453,30.63,0.120764326,0.120764326,0.878057319
Q62442,,2638,35.85,0.383748972,0.383748972,1.134940135
P63044,,6263,28.64,0.879315831,0.879315831,1.007294796
P63024,,3097,35,0.229349096,0.229349096,0.908042199
O70480,,4988,31.56,0.642637639,0.642637639,1.034380629
O70480,,6807,26.47,0.642637639,0.642637639,1.034380629
Q9WV55,,3596,34.08,0.630468223,0.630468223,1.037699014
Q9Z1Q9,,3184,34.86,0.20798887,0.20798887,0.905694117
Q9Z1Q9,,3184,34.86,0.20798887,0.781727635,1.02383191
Q9Z1Q9,,3184,34.86,0.20798887,1,1.150763644
Q9Z1Q9,,3184,34.86,0.781727635,0.20798887,0.905694117
Q9Z1Q9,,3184,34.86,0.781727635,0.781727635,1.02383191
Q9Z1Q9,,3184,34.86,0.781727635,1,1.150763644
Q8C1W1,,3131,34.95,0.952057789,0.952057789,0.993709642
Q8C1W1,,5335,30.86,0.952057789,0.952057789,0.993709642
Q8C5G2,,1114,39.59,0.553249877,0.553249877,1.100636332
Q8C5G2,,4253,32.96,0.553249877,0.553249877,1.100636332
P70460,,6473,28.02,0.552818166,0.552818166,0.946140276
P70460,,6753,26.75,0.552818166,0.552818166,0.946140276
Q80TB8,,746,41.37,0.110533217,0.110533217,0.8272469
Q80TB8,,746,41.37,0.110533217,0.180224164,0.84256695
Q80TB8,,791,41.14,0.110533217,0.110533217,0.8272469
Q80TB8,,791,41.14,0.110533217,0.180224164,0.84256695
Q62465,,433,43.46,0.110533217,0.110533217,0.8272469
Q80TB8,,746,41.37,0.180224164,0.110533217,0.8272469
Q80TB8,,746,41.37,0.180224164,0.180224164,0.84256695
Q80TB8,,791,41.14,0.180224164,0.110533217,0.8272469
Q80TB8,,791,41.14,0.180224164,0.180224164,0.84256695
Q62059,,641,41.94,0.852109613,0.852109613,1.0171799
Q62059,,1961,37.25,0.852109613,0.852109613,1.0171799
Q62059,,2186,36.74,0.852109613,0.852109613,1.0171799
Q62059,,2280,36.56,0.852109613,0.852109613,1.0171799
Q62059,,3071,35.08,0.852109613,0.852109613,1.0171799
Q62059,,4197,33.05,0.852109613,0.852109613,1.0171799
Q62059,,5556,30.43,0.852109613,0.852109613,1.0171799
Q64727,,5206,31.17,0.440356937,0.440356937,1.068244259
Q01853,,1887,37.42,0.828534312,0.828534312,0.985639583
Q01853,,5143,31.28,0.828534312,0.828534312,0.985639583
Q01853,,6480,28.01,0.828534312,0.828534312,0.985639583
Q01853,,6560,27.61,0.828534312,0.828534312,0.985639583
Q8CDG3,,2530,36.03,0.33284975,0.33284975,1.077263328
P48281,THR-like,660,41.82,0.575588033,0.575588033,0.875581955
Q00731,,3043,35.13,0.08928354,0.08928354,1.143455893
P49766,,3544,34.17,0.643484043,0.643484043,0.959615906
Q0VGU4,,4309,32.84,0.616006782,0.616006782,1.044390808
Q99NC0,,6067,29.14,,,
Q8BGW8,,1250,39.15,0.15291083,0.15291083,0.338054361
Q80V24,,6673,27.16,0.695148027,0.695148027,0.955669215
P40338,,536,42.67,0.422646967,0.422646967,1.069594491
Q9BCZ4,,5402,30.73,0.264977269,0.264977269,0.908057654
Q8BGQ1,,770,41.26,0.571940184,0.571940184,1.04579574
Q8VHI5,,6891,26.02,0.204760266,0.204760266,1.328442286
Q08874,,755,41.32,0.204760266,0.700109027,1.048510972
Q08874,,755,41.32,0.204760266,0.204760266,1.328442286
Q08874,,5636,30.26,0.204760266,0.700109027,1.048510972
Q08874,,5636,30.26,0.204760266,0.204760266,1.328442286
Q8BP01,,6933,25.73,0.701628794,0.701628794,0.95688254
P40336,,4780,31.99,0.910437556,0.910437556,1.01218772
P40336,,4780,31.99,0.910437556,1,1.150763644
Q8BWQ6,,697,41.62,0.980846816,0.980846816,0.999267344
Q9EQH3,,4690,32.14,0.980846816,0.980846816,0.999267344
Q8R0J7,,2395,36.31,0.144992939,0.144992939,1.14008595
Q8R105,,4264,32.93,0.877277787,0.877277787,1.017845219
Q810I0,,6630,27.3,0.749306031,0.749306031,0.966156412
Q5KU39,,370,43.96,0.830989768,0.830989768,0.981163851
Q8VEJ9,,1422,38.6,0.905300435,0.905300435,1.009281512
Q8VEJ9,,1422,38.6,0.905300435,1,1.150763644
Q62481,,5082,31.4,0.649382738,0.649382738,1.043150488
Q8C190,,7053,24.92,0.536633036,0.536633036,0.94857522
Q8BN21,,6669,27.17,0.41916757,0.41916757,0.854766724
Q8K3G5,,1885,37.42,0.359327631,0.359327631,0.918434389
D3YZF7,,662,41.81,1,1,0.996624807
D3YZF7,,662,41.81,1,0.80221775,0.970019174
D3YZF7,,3878,33.61,1,1,0.996624807
D3YZF7,,3878,33.61,1,0.80221775,0.970019174
D3YZF7,,662,41.81,0.80221775,1,0.996624807
D3YZF7,,662,41.81,0.80221775,0.80221775,0.970019174
D3YZF7,,3878,33.61,0.80221775,1,0.996624807
D3YZF7,,3878,33.61,0.80221775,0.80221775,0.970019174
Q8R0A6,,1501,38.39,0.742947131,0.742947131,1.026300238
Q8R0A6,,1501,38.39,0.742947131,1,1.150763644
Q9JME9,,7407,16.36,0.065840874,0.065840874,1.215207735
Q6PDS0,,4854,31.83,0.582411215,0.582411215,1.044087616
Q91V10,Homeobox,5347,30.84,0.245323927,0.245323927,0.468691675
Q61412,Homeobox,1018,39.92,0.974041859,0.974041859,0.943629458
Q8R2Z5,,6246,28.7,0.353219631,0.353219631,0.925498754
Q3UR50,,71,48.43,0.900349623,0.900349623,0.987811329
Q8C8N3,,7400,16.98,0.851020043,0.851020043,0.975580168
Q3U515,,6337,28.41,0.329599402,0.329599402,1.444018206
Q924H7,,3478,34.3,0.532094549,0.532094549,1.050325125
Q924H7,,5908,29.59,0.532094549,0.532094549,1.050325125
Q924H7,,6136,28.94,0.532094549,0.532094549,1.050325125
Q65Z40,,374,43.93,0.649755212,0.649755212,1.039386404
Q65Z40,,3345,34.54,0.649755212,0.649755212,1.039386404
P70315,,448,43.33,0.690144793,0.690144793,0.944558344
P70315,,1892,37.41,0.690144793,0.690144793,0.944558344
P70315,,3904,33.57,0.690144793,0.690144793,0.944558344
P70315,,6268,28.62,0.690144793,0.690144793,0.944558344
Q8BH43,,3436,34.38,0.232901785,0.232901785,0.908408188
Q8BH43,,6296,28.52,0.232901785,0.232901785,0.908408188
Q8VHI6,,1551,38.24,0.313893328,0.313893328,1.07620134
Q8VHI6,,5383,30.76,0.313893328,0.313893328,1.07620134
Q91YD9,,1796,37.62,0.341174942,0.341174942,1.071616655
Q91YD9,,2750,35.65,0.341174942,0.341174942,1.071616655
Q91YD9,,5377,30.78,0.341174942,0.341174942,1.071616655
Q91YD9,,6057,29.16,0.341174942,0.341174942,1.071616655
Q91YD9,,6371,28.31,0.341174942,0.341174942,1.071616655
Q91YD9,,7163,23.82,0.341174942,0.341174942,1.071616655
P97764,,3160,34.9,0.740244431,0.740244431,1.029914839
Q923D5,,310,44.48,0.461251242,0.461251242,1.058958147
Q61048,,1586,38.14,0.313200606,0.313200606,1.083098883
Q61048,,2160,36.81,0.313200606,0.313200606,1.083098883
E9Q2M9,,2967,35.25,0.103103493,0.103103493,0.808409549
Q9D5R2,,3717,33.87,0.824881733,0.824881733,1.017109735
Q9D5R2,,3717,33.87,0.824881733,0.996228049,0
Q9D5R2,,4278,32.89,0.824881733,0.824881733,1.017109735
Q9D5R2,,4278,32.89,0.824881733,0.996228049,0
Q3UWE6,,2469,36.16,0.824881733,0.824881733,1.017109735
Q3UWE6,,2469,36.16,0.824881733,1,1.150763644
Q9D5R2,,3717,33.87,0.996228049,0.824881733,1.017109735
Q9D5R2,,3717,33.87,0.996228049,0.996228049,0
Q9D5R2,,4278,32.89,0.996228049,0.824881733,1.017109735
